hnoridur|Hana Oriduru (Japan)|485.6K
hoccer|Hoccer (set 1)|25.2K
hoccer2|Hoccer (set 2)|25.1K
hogalley|Vs. Hogan's Alley|23.7K
holeland|Hole Land|52.4K
holo|Holosseum|5.0M
homerun|Moero Pro Yakyuu Homerun|103.2K
homo|Homo|101.3K
hook|Hook (World)|2.8M
hookj|Hook (Japan)|2.8M
hooku|Hook (US)|2.8M
hoops96|Hoops '96 (Europe/Asia 2.0)|7.2M
hopmappy|Hopping Mappy|27.1K
hopprobo|Hopper Robo|25.5K
horekid|Kid no Hore Hore Daisakusen|194.2K
horekidb|Kid no Hore Hore Daisakusen (bootleg)|194.1K
horizon|Horizon|82.7K
horshoes|American Horseshoes (US)|262.1K
hotchase|Hot Chase|2.2M
hotdebut|Quiz de Idol! Hot Debut (Japan)|14.3M
hotdogst|Hotdog Storm|1.4M
hotgmck|Taisen Hot Gimmick (Japan)|17.8M
hotgmck3|Taisen Hot Gimmick 3 Digital Surfing (Japan)|31.8M
hotpinbl|Hot Pinball|2.9M
hotrod|Hot Rod (turbo 3 player)|1.0M
hotshock|Hot Shocker|17.3K
hotsmash|Hot Smash|54.6K
hourouki|Mahjong Hourouki Part 1 - Seisyun Hen (Japan)|234.7K
housemn2|House Mannequin Roppongi Live hen (Japan 870418)|641.4K
housemnq|House Mannequin (Japan 870217)|599.3K
hpolym84|Hyper Olympic '84|93.0K
hpuncher|Hard Puncher (Japan)|880.0K
hsf2a|Hyper Street Fighter II: The Anniversary Edition (Asia 040202)|20.8M
hstenn10|Hot Shots Tennis (V1.0)|444.4K
hstennis|Hot Shots Tennis (V1.1)|444.5K
htchctch|Hatch Catch|196.1K
hthero|Hat Trick Hero (Japan)|1.9M
hthero93|Hat Trick Hero '93 (Japan)|5.2M
hthero95|Hat Trick Hero '95 (Japan)|9.7M
hthro95u|Hat Trick Hero '95 (US)|9.7M
hunchbak|Hunchback|22.5K
hunchbkd|Hunchback (DK conversion)|16.4K
hunchbks|Hunchback (Scramble hardware)|15.4K
huncholy|Hunchback Olympic|21.9K
hustle|Hustle|2.8K
hustler|Video Hustler|13.9K
hustlerb|Video Hustler (bootleg)|11.4K
hvoltage|High Voltage|123.5K
hvymetal|Heavy Metal|146.2K
hvysmsh|Heavy Smash (Europe version -2)|6.2M
hvysmsha|Heavy Smash (Asia version -4)|6.2M
hvysmshj|Heavy Smash (Japan version -2)|6.2M
hwchamp|Heavyweight Champ|962.4K
hwrace|High Way Race|33.9K
hydra|Hydra|1.3M
hydrap|Hydra (prototype 5-14-90)|1.3M
hydrap2|Hydra (prototype 5-25-90)|1.3M
hyhoo|Taisen Quiz HYHOO (Japan)|807.3K
hyhoo2|Taisen Quiz HYHOO 2 (Japan)|1.1M
hyouban|Mahjong Hyouban Musume [BET] (Japan)|438.0K
hyperpac|Hyper Pacman|434.7K
hyperpcb|Hyper Pacman (bootleg)|434.9K
hyperspt|Hyper Sports|92.5K
hyprdelj|Hyper Duel (Japan)|1.3M
hyprduel|Hyper Duel (World)|903.5K
hypreac2|Mahjong Hyper Reaction 2 (Japan)|18.4M
hypreact|Mahjong Hyper Reaction (Japan)|7.7M
hyprolyb|Hyper Olympic (bootleg)|80.7K
hyprolym|Hyper Olympic|63.1K
hypsptsp|Hyper Sports Special (Japan)|740.1K
iceclimb|Vs. Ice Climber|33.5K
iceclmbj|Vs. Ice Climber (Japan)|33.4K
iceclmrj|Vs. Ice Climber Dual (Japan)|66.8K
ichidant|Puzzle &amp; Action: Ichidant-R (Japan)|1.1M
ichidntb|Puzzle &amp; Action: Ichidant-R (Japan) (bootleg)|652.8K
ichidnte|Puzzle &amp; Action: Ichidant-R (World)|1.0M
idhimitu|Idol no Himitsu [BET] (Japan 890304)|297.8K
idolmj|Idol-Mahjong Housoukyoku (Japan)|1.0M
idsoccer|Indoor Soccer|95.5K
iemoto|Iemoto (Japan 871020)|388.2K
iganinju|Iga Ninjyutsuden (Japan)|880.6K
igmo|IGMO|20.5K
ikari|Ikari Warriors (US)|191.6K
ikari3|Ikari III - The Rescue (US, Rotary Joystick)|1.2M
ikari3nr|Ikari III - The Rescue (World, 8-Way Joystick)|1.2M
ikarijp|Ikari (Japan)|191.6K
ikarijpb|Ikari (joystick hack bootleg)|191.6K
ikki|Ikki (Japan)|74.0K
imago|Imago|30.2K
imekura|Imekura Mahjong (Japan)|2.7M
imgfight|Image Fight (Japan)|619.7K
imsorry|I'm Sorry (US)|57.0K
imsorryj|Gonbee no I'm Sorry (Japan)|58.3K
indyheat|Danny Sullivan's Indy Heat|1.5M
indytem2|Indiana Jones and the Temple of Doom (set 2)|352.1K
indytem3|Indiana Jones and the Temple of Doom (set 3)|352.3K
indytem4|Indiana Jones and the Temple of Doom (set 4)|352.5K
indytemd|Indiana Jones and the Temple of Doom (German)|352.2K
indytemp|Indiana Jones and the Temple of Doom (set 1)|352.1K
inferno|Inferno (Williams)|65.4K
insector|Insector (prototype)|30.8K
insectx|Insector X (World)|533.0K
intcup94|International Cup '94|4.6M
inthunt|In The Hunt (World)|2.9M
inthuntu|In The Hunt (US)|2.9M
intrepi2|Intrepid (set 2)|17.7K
intrepid|Intrepid (set 1)|17.5K
introdon|Karaoke Quiz Intro Don Don!|20.3M
inufuku|Quiz and Variety Sukusuku Inufuku (Japan)|8.1M
invad2ct|Space Invaders II (Midway, cocktail)|8.6K
invaddlx|Space Invaders Deluxe|8.1K
invaderl|Space Invaders (Logitec)|5.7K
invaders|Space Invaders|5.3K
invadpt2|Space Invaders Part II (Taito)|8.6K
invds|Invinco - Deep Scan|14.6K
invho2|Invinco - Head On 2|14.6K
invinco|Invinco|8.2K
invrvnga|Invader's Revenge (Dutchford)|6.2K
invrvnge|Invader's Revenge|6.2K
inyourfa|In Your Face (US, prototype)|815.2K
ipminvad|IPM Invader|7.4K
iqblock|IQ-Block|189.2K
irobot|I, Robot|84.8K
ironclad|Choutetsu Brikin'ger - Ironclad (Prototype)|12.1M
ironhors|Iron Horse|95.6K
irrmaze|The Irritating Maze / Ultra Denryu Iraira Bou|4.5M
ixion|Ixion (prototype)|33.1K
jack|Jack the Giantkiller (set 1)|26.3K
jack2|Jack the Giantkiller (set 2)|26.3K
jack3|Jack the Giantkiller (set 3)|26.2K
jackal|Jackal (World)|228.0K
jackalj|Tokushu Butai Jackal (Japan)|228.0K
jackrab2|Jack Rabbit (set 2)|54.1K
jackrabs|Jack Rabbit (special)|54.1K
jackrabt|Jack Rabbit (set 1)|54.6K
jailbrek|Jail Break|67.5K
jajamaru|Vs. Ninja Jajamaru Kun (Japan)|23.1K
janjans1|Lovely Pop Mahjong Jan Jan Shimasyo (Japan)|21.5M
janshin|Jyanshin Densetsu - Quest of Jongmaster|3.9M
jchan|Jackie Chan - Kung Fu Master|15.1M
jcross|Jumping Cross|65.6K
jdredd|Judge Dredd (Rev C)|167.9K
jdreddb|Judge Dredd (Rev B)|167.9K
jdreddp|Judge Dredd (rev LA1, prototype)|6.6M
jedi|Return of the Jedi|133.8K
jgakuen|Justice Gakuen (JAPAN 971117)|26.9M
jigkmgri|Jigoku Meguri (Japan)|843.5K
jitsupro|Jitsuryoku!! Pro Yakyuu (Japan)|1.4M
jjack|Jumping Jack|43.2K
jjparad2|Jan Jan Paradise 2|15.4M
jjparads|Jan Jan Paradise|10.2M
jjsquawk|J. J. Squawkers|2.4M
jleague|The J.League 1994 (Japan)|6.5M
joemac|Tatakae Genshizin Joe and Mac (Japan)|2.2M
joemacr|Joe and Mac Returns (World, Version 1.1)|3.7M
joemacra|Joe and Mac Returns (World, Version 1.0)|3.7M
jogakuen|Mahjong Jogakuen (Japan)|2.3M
josvolly|Joshi Volleyball|41.1K
journey|Journey|66.5K
joust|Joust (White-Green label)|35.2K
joust2|Joust 2 - Survival of the Fittest (set 1)|154.5K
joustr|Joust (Solid Red label)|34.9K
joustwr|Joust (White-Red label)|35.0K
joyfulr|Joyful Road (Japan)|29.1K
joyjoy|Puzzled / Joy Joy Kid|1.5M
joyman|Joyman|14.5K
jpark|Jurassic Park|9.1M
jrpacman|Jr. Pac-Man|28.3K
jsk|Joryuu Syougi Kyoushitsu (Japan)|3.9M
jspecter|Jatre Specter (set 1)|4.9K
jspectr2|Jatre Specter (set 2)|4.9K
jumpbug|Jump Bug|27.5K
jumpbugb|Jump Bug (bootleg)|27.5K
jumpcoas|Jump Coaster|24.9K
jumping|Jumping|489.3K
jumpkids|Jump Kids|1.0M
jumpshot|Jump Shot|19.2K
jungleh|Jungle Hunt (US)|43.2K
junglek|Jungle King (Japan)|42.4K
jungler|Jungler|13.7K
junglers|Jungler (Stern)|13.5K
junglhbr|Jungle Hunt (Brazil)|42.0K
junglkj2|Jungle King (Japan, earlier)|42.6K
junofrst|Juno First|43.0K
junofstg|Juno First (Gottlieb)|43.4K
jyuohki|Jyuohki (Japan)|861.7K
kabukikl|Far East of Eden - Kabuki Klash / Tengai Makyou - Shin Den|12.1M
kageki|Kageki (US)|610.3K
kagekij|Kageki (Japan)|610.3K
kaguya|Mahjong Kaguyahime [BET] (Japan 880521)|318.2K
kaiserkj|Kaiser Knuckle (Japan)|12.7M
kaiserkn|Kaiser Knuckle (World)|12.7M
kaitei|Kaitei Takara Sagashi|6.0K
kaiteids|Kaitei Daisensou (Japan)|2.9M
kaitein|Kaitei Takara Sagashi (Namco)|4.5K
kakumei|Mahjong Kakumei|533.3K
kakumei2|Mahjong Kakumei 2 - Princess League|973.0K
kamenrid|Masked Riders Club Battle Race|1.6M
kamikaze|Kamikaze|5.8K
kamikcab|Kamikaze Cabbie|50.0K
kanatuen|Kanatsuen no Onna [BET] (Japan 880905)|318.4K
kangaroa|Kangaroo (Atari)|29.0K
kangarob|Kangaroo (bootleg)|28.7K
kangaroo|Kangaroo|29.0K
kaos|Kaos|15.9K
karatblu|Karate Blazers (US)|2.7M
karatblz|Karate Blazers (World[Q])|2.7M
karatedo|Karate Dou (Japan)|108.7K
karatevs|Taisen Karate Dou (Japan VS version)|96.7K
karatour|The Karate Tournament|1.9M
karianx|Karian Cross (Rev. 1.0)|2.1M
karnov|Karnov (US)|359.4K
karnovj|Karnov (Japan)|387.5K
karnovr|Karnov's Revenge / Fighter's History Dynamite|7.3M
kbash|Knuckle Bash|3.2M
kbash2|Knuckle Bash 2|3.6M
kchamp|Karate Champ (US)|107.7K
kchampvs|Karate Champ (US VS version)|98.9K
keithlcy|Dramatic Adventure Quiz Keith and Lucy (Japan)|6.5M
kengo|Ken-Go|696.2K
ket|Ketsui Kizuna Jigoku Tachi|19.4M
keta|Ketsui Kizuna Jigoku Tachi (older)|19.4M
ketb|Ketsui Kizuna Jigoku Tachi (first revision)|18.9M
kick|Kick (upright)|35.3K
kicka|Kick (cocktail)|34.9K
kicker|Kicker|49.5K
kickgoal|Kick Goal|1.1M
kicknrun|Kick and Run|148.5K
kickoff|Kick Off (Japan)|453.7K
kickridr|Kick Rider|36.7K
kidniki|Kid Niki - Radical Ninja (US)|212.8K
kikaioh|Kikaioh (JAPAN 980914)|37.4M
kikcubic|Meikyu Jima (Japan)|377.9K
kikikai|KiKi KaiKai|223.9K
kikstart|Kick Start Wheelie King|32.7K
killbld|The Killing Blade (ver. 109, Chinese Board)|17.5M
killcom|Killer Comet|10.8K
kingbalj|King and Balloon (Japan)|16.3K
kingball|King and Balloon (US)|15.7K
kingdmgp|Kingdom Grandprix (World)|2.5M
kingofb|King of Boxer (English)|128.1K
kinst|Killer Instinct (v1.0)|4.3M
kinst2|Killer Instinct 2 (v2.1)|4.3M
kirameki|Kirameki Star Road (Japan)|12.8M
kirarast|Ryuusei Janshi Kirara Star|12.9M
kittenk|Kitten Kaboodle|465.7K
kiwame|Pro Mahjong Kiwame|662.6K
kiwames|Pro Mahjong Kiwame S|5.6M
kizuna|Kizuna Encounter - Super Tag Battle / Fu'un Super Tag Battle|16.6M
klax|Klax (set 1)|284.0K
klax2|Klax (set 2)|285.1K
klax3|Klax (set 3)|285.1K
klaxd|Klax (Germany)|285.6K
klaxj|Klax (Japan)|285.4K
klaxp1|Klax (prototype set 1)|219.8K
klaxp2|Klax (prototype set 2)|219.9K
knckhead|Knuckle Heads (World)|4.6M
knckhedj|Knuckle Heads (Japan)|4.6M
kncljoe|Knuckle Joe (set 1)|126.2K
kncljoea|Knuckle Joe (set 2)|126.2K
knights|Knights of the Round (World 911127)|2.2M
knightsj|Knights of the Round (Japan 911127)|2.2M
knightsu|Knights of the Round (US 911127)|2.2M
knockout|Knock Out!!|12.5K
kod|The King of Dragons (World 910711)|2.3M
kodb|The King of Dragons (bootleg)|2.3M
kodj|The King of Dragons (Japan 910805)|2.3M
kodu|The King of Dragons (US 910910)|2.3M
kodure|Kodure Ookami (Japan)|361.8K
kof10th|The King of Fighters 10th Anniversary|42.2M
kof2000|The King of Fighters 2000|78.4M
kof2000n|The King of Fighters 2000 (not encrypted)|76.9M
kof2001|The King of Fighters 2001|76.7M
kof2002|The King of Fighters 2002|79.3M
kof2003d|The King of Fighters 2003 (Decrypted)|40.7M
kof94|The King of Fighters '94|12.7M
kof95|The King of Fighters '95 (set 1)|16.0M
kof95a|The King of Fighters '95 (set 2)|16.0M
kof96|The King of Fighters '96 (set 1)|23.0M
kof96h|The King of Fighters '96 (set 2)|23.0M
kof97|The King of Fighters '97 (set 1)|28.0M
kof97a|The King of Fighters '97 (set 2)|28.0M
kof98|The King of Fighters '98 - The Slugfest - King of Fighters '98 / Dream Match Never Ends|39.1M
kof98n|The King of Fighters '98 - The Slugfest - King of Fighters '98 / Dream Match Never Ends (Decrypted)|38.9M
kof99|The King of Fighters '99 - Millennium Battle (set 1)|75.8M
kof99a|The King of Fighters '99 - Millennium Battle (set 2)|75.8M
kof99e|The King of Fighters '99 - Millennium Battle (earlier)|76.7M
kof99n|The King of Fighters '99 - Millennium Battle (not encrypted)|74.7M
kof99p|The King of Fighters '99 - Millennium Battle (prototype)|34.5M
koikois2|Koi Koi Shimasyo 2 - Super Real Hanafuda (Japan)|12.4M
koinomp|Mahjong Koi no Magic Potion (Japan)|863.8K
konami88|Konami '88|740.0K
konamigt|Konami GT|81.4K
kopunch|KO Punch|16.3K
korinai|Mahjong-zukino Korinai Menmen (Japan 880425)|438.2K
korosuke|Korosuke Roller|17.3K
koshien|Ah Eikou no Koshien (Japan)|2.0M
kotm|King of the Monsters (set 1)|4.4M
kotm2|King of the Monsters 2 - The Next Thing|6.1M
kotmh|King of the Monsters (set 2)|4.4M
kouyakyu|The Koukouyakyuh|91.7K
kov|Knights of Valour - Sangoku Senki (ver. 117)|22.0M
kov115|Knights of Valour - Sangoku Senki (ver. 115)|22.0M
kovplus|Knights of Valour Plus - Sangoku Senki Plus (ver. 119)|22.0M
kovsh|Knights of Valour Superheroes - Sangoku Senki Superheroes (ver. 322)|20.3M
kram|Kram (set 1)|28.2K
kram2|Kram (set 2)|28.2K
kram3|Kram (encrypted)|34.6K
kroozr|Kozmik Kroozr|44.6K
krull|Krull|50.4K
krzybowl|Krazy Bowl|1,004.2K
ktiger|Kyukyoku Tiger (Japan)|377.5K
ktiger2|Kyukyoku Tiger 2 (Japan)|6.3M
kuhga|Kuhga - Operation Code 'Vapor Trail' (Japan revision 3)|1.1M
kungfub|Kung-Fu Master (bootleg set 1)|90.4K
kungfub2|Kung-Fu Master (bootleg set 2)|90.4K
kungfud|Kung-Fu Master (Data East)|90.4K
kungfum|Kung-Fu Master|90.4K
kungfut|Kung-Fu Taikun|57.9K
kuniokub|Nekketsu Kouha Kunio-kun (Japan bootleg)|363.8K
kuniokun|Nekketsu Kouha Kunio-kun (Japan)|363.6K
kurikina|Kuri Kinton (World, prototype[Q])|536.7K
kurikinj|Kuri Kinton (Japan)|520.0K
kurikint|Kuri Kinton (World)|520.0K
kurikinu|Kuri Kinton (US)|520.0K
kyros|Kyros|287.3K
kyrosj|Kyros No Yakata (Japan)|287.9K
kyukaidk|Kyuukai Douchuuki (Japan new version)|1.6M
kyukaido|Kyuukai Douchuuki (Japan old version)|1.6M
kyustrkr|Last Striker - Kyuukyoku no Striker|464.3K
labyrunk|Labyrinth Runner (World Ver. K)|179.5K
labyrunr|Labyrinth Runner (Japan)|171.6K
ladybug|Lady Bug|24.8K
ladybugb|Lady Bug (bootleg)|24.8K
ladybugg|Ladybug (bootleg on Galaxian hardware)|16.7K
ladyfrog|Lady Frog|125.8K
ladygolf|Vs. Stroke and Match Golf (Ladies Version)|31.2K
ladykill|Lady Killer|1.3M
lagunar|Laguna Racer|5.5K
landbrk|Land Breaker|12.3M
landmakr|Land Maker (Japan)|8.0M
landmkrp|Land Maker (World Prototype)|8.0M
laser|Laser|5.4K
lasso|Lasso|19.7K
lastblad|Last Blade / Bakumatsu Roman - Gekka no Kenshi, The (set 1)|25.6M
lastbld2|Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi, The|31.5M
lastblda|Last Blade / Bakumatsu Roman - Gekka no Kenshi, The (set 2)|25.6M
lastday|The Last Day (set 1)|420.7K
lastdaya|The Last Day (set 2)|420.7K
lastduel|Last Duel (US set 1)|671.7K
lastfero|Last Fortress - Toride (Erotic)|638.0K
lastfort|Last Fortress - Toride|708.3K
lasthope|Last Hope|9.4M
lastmisn|Last Mission (US revision 6)|203.2K
lastmsnj|Last Mission (Japan)|202.9K
lastmsno|Last Mission (US revision 5)|203.2K
lazercmd|Lazer Command|3.5K
lbowling|League Bowling|2.1M
ldrun|Lode Runner (set 1)|46.1K
ldrun2|Lode Runner II - The Bungeling Strikes Back|63.9K
ldrun3|Lode Runner III - The Golden Labyrinth|84.3K
ldrun3jp|Lode Runner III - Majin No Fukkatsu|67.3K
ldrun4|Lode Runner IV - Teikoku Karano Dasshutsu|83.2K
ldruna|Lode Runner (set 2)|46.1K
le2|Lethal Enforcers II - Gun Fighters (ver EAA)|11.7M
le2u|Lethal Enforcers II - Gun Fighters (ver UAA)|11.7M
leaguemn|Yakyuu Kakutou League-Man (Japan)|3.4M
leds2011|Led Storm Rally 2011 (World)|730.5K
ledstorm|Led Storm (US)|744.9K
legend|Legend|91.4K
legendos|Legend of Success Joe / Ashitano Joe Densetsu|2.1M
legion|Legion (ver 2.03)|256.9K
legionna|Legionnaire (World)|1.3M
legionnu|Legionnaire (US)|1.3M
legiono|Legion (ver 1.05)|256.6K
legofair|Koukuu Kihei Monogatari - The Legend of Air Cavalry (Japan)|414.1K
lemmings|Lemmings (US Prototype)|568.3K
lemnangl|Mahjong Lemon Angel (Japan)|1.5M
leprechn|Leprechaun|20.9K
lethalen|Lethal Enforcers (ver UAE)|5.3M
lethalj|Lethal Justice|1.8M
lethalth|Lethal Thunder (World)|1.1M
levers|Levers|14.0K
lghost|Laser Ghost|1.0M
lgtnfght|Lightning Fighters (US)|1.4M
liberat2|Liberator (set 2)|25.7K
liberatb|Liberation (bootleg)|62.9K
liberate|Liberation|62.5K
liberatr|Liberator (set 1)|30.0K
liblrabl|Libble Rabble|40.7K
lifefrce|Lifeforce (US)|270.6K
lifefrcj|Lifeforce (Japan)|270.1K
lightbr|Light Bringer (Japan)|7.6M
liquidk|Liquid Kids (World)|1.1M
liquidku|Liquid Kids (US)|1.1M
lizwiz|Lizard Wizard|19.3K
lkage|The Legend of Kage|76.6K
lkageb|The Legend of Kage (bootleg set 1)|75.6K
lkageb2|The Legend of Kage (bootleg set 2)|75.6K
lkageb3|The Legend of Kage (bootleg set 3)|75.6K
llander|Lunar Lander (rev 2)|9.8K
llander1|Lunar Lander (rev 1)|9.7K
lnc|Lock'n'Chase|18.2K
lockload|Locked 'n Loaded (US)|14.7M
locomotn|Loco-Motion|20.2K
loderdfa|Lode Runner - The Dig Fight (ver. A) (Japan)|9.8M
loderndf|Lode Runner - The Dig Fight (ver. B) (Japan)|9.8M
loffire|Line of Fire|1.5M
logger|Logger|21.3K
logicpr2|Logic Pro 2 (Japan)|2.0M
logicpro|Logic Pro (Japan)|1.6M
loht|Legend of Hero Tonma|656.9K
lomakai|Legend of Makai (World)|225.6K
looper|Looper|20.8K
looping|Looping (set 1)|21.9K
loopinga|Looping (set 2)|22.1K
lordofk|The Lord of King (Japan)|1.1M
losttmbh|Lost Tomb (hard)|19.8K
losttomb|Lost Tomb (easy)|19.8K
lostwrld|Lost Worlds (Japan)|1.9M
lotlot|Lot Lot|37.9K
lottofun|Lotto Fun|18.6K
lrescue|Lunar Rescue|9.6K
lresort|Last Resort|3.3M
lsasquad|Land Sea Air Squad - Riku Kai Kuu Saizensen|160.3K
lstduela|Last Duel (US set 2)|672.2K
lstduelb|Last Duel (bootleg)|672.6K
ltcasin2|Little Casino 2|18.3K
ltcasino|Little Casino|12.6K
luckywld|Lucky and Wild|3.2M
lunarba1|Lunar Battle (prototype, earlier)|19.3K
lunarbat|Lunar Battle (prototype, later)|20.5K
lupin3|Lupin III|11.1K
lvgirl94|Las Vegas Girl (Girl '94)|369.2K
lwings|Legendary Wings (US set 1)|223.5K
lwings2|Legendary Wings (US set 2)|223.2K
lwingsjp|Ares no Tsubasa (Japan)|223.4K
m4|M-4|5.9K
m660|Mission 660 (US)|80.3K
m660b|Mission 660 (bootleg)|80.3K
m660j|Mission 660 (Japan)|91.6K
m79amb|M79 Ambush|7.7K
mace|Mace - The Dark Age|218.4K
mach3|M.A.C.H. 3|432.1K
machbrkr|Mach Breakers (Japan)|11.0M
machomou|Macho Mouse|17.0K
machridj|Vs. Mach Rider (Japan, Fighting Course Version)|28.6K
machridr|Vs. Mach Rider (Endurance Course Version)|27.9K
macross|Super Spacefortress Macross - Chou-Jikuu Yousai Macross|2.0M
macross2|Super Spacefortress Macross II - Chou-Jikuu Yousai Macross II|3.5M
macrossp|Macross Plus|15.3M
madcrash|Mad Crasher|45.8K
maddonna|Mad Donna (set 1)|2.2M
maddonnb|Mad Donna (set 2)|2.2M
madgear|Mad Gear (US)|746.4K
madgearj|Mad Gear (Japan)|746.4K
madmotor|Mad Motor|1.2M
madshark|Mad Shark|1.8M
magdrop|Magical Drop (Japan, Version 1.1)|2.8M
magdrop2|Magical Drop II|4.1M
magdrop3|Magical Drop III|8.7M
magdropp|Magical Drop Plus 1 (Japan, Version 2.1)|2.8M
magicbub|Magic Bubble|1.2M
magix|Magix - Rock|811.3K
maglord|Magician Lord (set 1)|3.3M
maglordh|Magician Lord (set 2)|3.3M
magmax|Mag Max|93.8K
magspot|Magical Spot|11.8K
magspot2|Magical Spot II|12.2K
magworm|Magic Worm (bootleg of Centipede)|7.9K
mahmajn|Tokoro San no MahMahjan|1.9M
mahmajn2|Tokoro San no MahMahjan 2|1.9M
mahoudai|Mahou Daisakusen (Japan)|1.3M
mahretsu|Mahjong Kyoretsuden|3.4M
maiko|Maikobana (Japan 900802)|395.0K
mainev2p|The Main Event (2 Players ver. X)|1.3M
mainevt|The Main Event (4 Players ver. Y)|1.3M
mainevto|The Main Event (4 Players ver. F)|1.3M
mainsnk|Main Event (1984)|71.7K
majest12|Majestic Twelve - The Space Invaders Part IV (Japan)|584.7K
majs101b|Mahjong Studio 101 [BET] (Japan)|136.8K
majtitl2|Major Title 2 (World)|1.7M
majtitle|Major Title (Japan)|704.3K
majuu|Majuu no Ohkoku|1.2M
makaiden|Makai Densetsu (Japan)|226.7K
makaimuc|Makai-Mura (Japan Revision C)|154.6K
makaimug|Makai-Mura (Japan Revision G)|154.6K
makaimur|Makai-Mura (Japan)|154.6K
maketrax|Make Trax (set 1)|17.2K
maketrxb|Make Trax (set 2)|17.3K
makyosen|Makyou Senshi (Japan)|390.8K
malzak|Malzak|7.2K
manhatan|Manhattan 24 Bunsyo (Japan)|67.0K
maniach|Mania Challenge (set 1)|255.7K
maniach2|Mania Challenge (set 2)|255.6K
maniacsp|Maniac Square (prototype)|663.8K
maniacsq|Maniac Square (unprotected)|923.9K
manybloc|Many Block|556.3K
mappy|Mappy (US)|27.8K
mappyj|Mappy (Japan)|27.8K
marble|Marble Madness (set 1)|208.7K
marble2|Marble Madness (set 2)|207.5K
marble3|Marble Madness (set 3)|207.5K
marble4|Marble Madness (set 4)|208.8K
marineb|Marine Boy|23.6K
marinedt|Marine Date|16.2K
mariner|Mariner|16.7K
mario|Mario Bros. (US)|35.5K
mariojp|Mario Bros. (Japan)|35.5K
markham|Markham|36.2K
mars|Mars|17.1K
maruchan|Maru-Chan de Goo!|16.8M
marukin|Super Marukin-Ban|1.4M
marukodq|Chibi Marukochan Deluxe Quiz|4.8M
marvins|Marvin's Maze|28.3K
marvland|Marvel Land (US)|1.2M
marvlanj|Marvel Land (Japan)|1.2M
masao|Masao|35.4K
masterw|Master of Weapon (World)|479.4K
mastkin|The Masters of Kin|38.1K
matchit|Match It|441.9K
matmania|Mat Mania|203.3K
matrim|Power Instinct Matrimelee|79.1M
mausuke|Mausuke no Ojama the World|5.8M
maxf_102|Maximum Force v1.02|209.3K
maxforce|Maximum Force v1.05|209.8K
maxrpm|Max RPM|85.7K
maya|Maya|473.7K
mayday|Mayday (set 1)|21.5K
maydaya|Mayday (set 2)|21.3K
maydayb|Mayday (set 3)|23.9K
mayhem|Mayhem 2002|86.3K
mayumi|Kikiippatsu Mayumi-chan (Japan)|144.5K
maze|Amazing Maze|3.2K
mazerbla|Mazer Blazer|29.5K
mazinger|Mazinger Z|2.8M
mblkjack|Black Jack (Mirco)|2.5K
mbomberj|Muscle Bomber - The Body Explosion (Japan 930713)|6.3M
mbombrd|Muscle Bomber Duo - Ultimate Team Battle (World 931206)|6.2M
mbombrdj|Muscle Bomber Duo - Heat Up Warriors (Japan 931206)|6.2M
mbrush|Magic Brush|15.1K
mcatadv|Magical Cat Adventure|2.2M
mcatadvj|Magical Cat Adventure (Japan)|2.3M
mchampdx|Multi Champ Deluxe (ver. 0106, 06-01-2000)|2.9M
mchampdxa|Multi Champ Deluxe (ver. 1126, 26-11-1999)|2.9M
mcnpshnt|Mahjong Campus Hunting (Japan)|1.1M
mcontest|Miss Mahjong Contest (Japan)|446.7K
mdhorse|Derby Quiz My Dream Horse (MDH1-VER.A)|23.4M
mechatt|Mechanized Attack (World)|1.1M
medlanes|Meadows Lanes|5.5K
megab|Mega Blast (World)|1.5M
megabj|Mega Blast (Japan)|1.5M
megadon|Megadon|22.0K
megaforc|Mega Force|81.7K
megaman|Mega Man - The Power Battle (CPS1 Asia 951006)|3.1M
megaman2|Mega Man 2: The Power Fighters (USA 960708)|7.9M
megamn2a|Mega Man 2: The Power Fighters (Asia 960708)|7.1M
megatack|MegaTack|12.1K
megaznik|Mega Zone (Kosuka)|57.6K
megazone|Mega Zone|57.3K
meikyuh|Meikyuu Hunter G (Japan)|394.9K
meosism|Meosis Magic (Japan)|4.5M
mercs|Mercs (World 900302)|1.7M
mercsj|Senjou no Ookami II (Japan 900302)|1.7M
mercsu|Mercs (US 900302)|1.7M
mercsua|Mercs (US 900608)|1.7M
mermaid|Mermaid|37.8K
metafox|Meta Fox|2.1M
metalb|Metal Black (World)|2.4M
metalbj|Metal Black (Japan)|2.4M
metamrph|Metamorphic Force (US ver UAA)|6.4M
metamrpj|Metamorphic Force (Japan ver JAA)|6.4M
meteor|Meteoroids|12.7K
metlclsh|Metal Clash (Japan)|95.7K
metlhawk|Metal Hawk (Japan)|2.0M
metmqstr|Metamoqester|7.8M
metrocra|Metro-Cross (set 2)|49.0K
metrocrs|Metro-Cross (set 1)|49.0K
mexico86|Mexico 86|147.5K
mfunclub|Mahjong Fun Club - Idol Saizensen (Japan)|1.2M
mgakuen|Mahjong Gakuen|920.8K
mgakuen2|Mahjong Gakuen 2 Gakuen-chou no Fukushuu|1.2M
